Domain Model env_id run task steps success_rate reward
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1070000 0.94 -1.3749999999999942
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1080000 0.94 -1.212999999999994
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1090000 0.94 -1.261999999999994
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1100000 0.95 -1.099999999999994
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1110000 0.93 -1.5149999999999944
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1120000 0.97 0.1410000000000017
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1130000 0.99 0.578000000000002
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1140000 0.96 -0.7699999999999938
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1150000 0.98 0.7289999999999996
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1160000 1.0 1.1870000000000003
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1170000 0.99 0.9699999999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1180000 0.97 0.16000000000000192
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1190000 0.94 -0.9289999999999963
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1200000 0.99 0.5210000000000022
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1210000 0.99 1.013
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1220000 0.96 -0.8199999999999936
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1230000 0.97 0.13100000000000184
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1240000 0.98 0.7709999999999997
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1250000 0.99 0.9229999999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1260000 0.99 1.0159999999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1270000 1.0 1.1710000000000003
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1280000 0.99 0.9869999999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1290000 0.97 0.16900000000000176
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1300000 0.99 0.9829999999999999
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1310000 1.0 1.185
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1320000 0.99 1.0119999999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1330000 1.0 1.1890000000000003
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1340000 1.0 1.1889999999999998
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1350000 1.0 1.2100000000000002
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1360000 0.98 0.8019999999999997
BoxWorld trl+T BoxWorld_taskable_task2-v1 run3 task0 1370000 0.97 0.12100000000000186
