Domain Model env_id run task steps success_rate reward
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1330000 0.9 -0.9509999999999988
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1340000 0.92 -0.9609999999999964
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1350000 0.81 -3.0910000000000015
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1360000 0.91 -0.3510000000000014
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1370000 0.9 -0.6900000000000022
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1380000 0.91 -0.7159999999999991
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1390000 0.85 -2.245000000000001
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1400000 0.86 -2.2279999999999975
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1410000 0.89 -0.8400000000000017
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1420000 0.91 -0.7529999999999991
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1430000 0.86 -2.254999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1440000 0.9 -1.0699999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1450000 0.87 -2.4059999999999953
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1460000 0.92 -1.4389999999999952
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1470000 0.88 -1.0010000000000014
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1480000 0.87 -1.6259999999999997
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1490000 0.83 -2.957999999999998
BoxWorld RePReL BoxWorld_RePReL_task5-v1 run5 task1 1500000 0.9 -0.6460000000000015
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 10000 0.0 -42.018000000000114
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 20000 0.11 -59.95299999999978
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 30000 0.06 -41.08200000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 40000 0.04 -73.55299999999967
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 50000 0.07 -35.824000000000055
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 60000 0.41 -24.56700000000002
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 70000 0.42 -28.58399999999996
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 80000 0.46 -25.157999999999973
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 90000 0.37 -39.82099999999986
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 100000 0.57 -16.472000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 110000 0.58 -21.32199999999996
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 120000 0.63 -14.365000000000016
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 130000 0.55 -17.822000000000013
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 140000 0.46 -19.246000000000045
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 150000 0.49 -19.780000000000026
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 160000 0.57 -16.492000000000022
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 170000 0.46 -22.017000000000017
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 180000 0.58 -16.30500000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 190000 0.54 -20.468999999999998
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 200000 0.59 -17.664999999999996
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 210000 0.65 -13.60800000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 220000 0.6 -20.649999999999963
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 230000 0.58 -18.206999999999997
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 240000 0.57 -19.426999999999982
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 250000 0.66 -16.82099999999996
