Domain Model env_id run task steps success_rate reward
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1000000 1.0 1.087
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1010000 1.0 1.192
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1020000 1.0 1.187
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1030000 1.0 1.122
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1040000 1.0 1.1150000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1050000 1.0 1.1310000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1060000 1.0 1.0760000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1070000 1.0 1.1740000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1080000 1.0 1.1969999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1090000 1.0 1.193
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1100000 1.0 1.1449999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1110000 1.0 1.163
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1120000 1.0 1.195
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1130000 1.0 1.19
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1140000 1.0 1.102
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1150000 1.0 1.1350000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1160000 1.0 1.191
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1170000 1.0 1.212
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1180000 1.0 1.153
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1190000 1.0 1.185
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1200000 1.0 1.1670000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1210000 1.0 1.238
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1220000 1.0 1.202
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1230000 1.0 1.1870000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1240000 1.0 1.172
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1250000 1.0 1.16
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1260000 1.0 1.1570000000000003
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1270000 1.0 1.2080000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1280000 1.0 1.14
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1290000 1.0 1.102
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1300000 1.0 1.1420000000000001
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1310000 1.0 1.1370000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1320000 1.0 1.1349999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1330000 1.0 1.085
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1340000 1.0 1.147
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1350000 1.0 1.1740000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1360000 1.0 1.189
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1370000 1.0 1.095
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1380000 1.0 1.117
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1390000 1.0 1.19
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1400000 1.0 1.143
BoxWorld RePReL+T BoxWorld_RePReL_task2-v1 run1 task0 1410000 1.0 1.1300000000000001
